,BusStopCode,Description,Latitude,Longitude,RoadName
346,11131,Queens Condo,1.2928849988829,103.80706694417339,C'wealth Ave
347,11139,Blk 53A CP,1.2931986108138,103.80744694841283,C'wealth Ave
348,11141,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431,C'wealth Ave
349,11149,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791,C'wealth Ave
350,11151,Blk 42,1.29863585845076,103.80247592925552,C'wealth Ave
351,11159,Aft Ch Of Our Saviour,1.29800440816386,103.80362656855579,C'wealth Ave
352,11161,C'Wealth Stn Exit A/D,1.30213305598263,103.79839083302141,C'wealth Ave
353,11169,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326,C'wealth Ave
354,11171,Opp Blk 7B,1.30535666699303,103.79479722196947,C'wealth Ave
355,11179,Blk 8,1.30627521395682,103.79427940117534,C'wealth Ave
356,11181,Opp Blk 43,1.30722333300814,103.79227638896938,C'wealth Ave
357,11189,Blk 43,1.30740138898924,103.79254222202354,C'wealth Ave
358,11191,Buona Vista Stn,1.30801640815091,103.7883731546267,C'wealth Ave West
359,11199,Blk 15,1.30837970735444,103.78843145303215,C'wealth Ave West
360,11201,CSC Dempsey Clubhse,1.30692642897557,103.81186453577433,Holland Rd
361,11209,Opp Peirce Rd,1.30817280849852,103.81038349817638,Holland Rd
362,11211,Aft Peirce Rd,1.30838779885113,103.80939522851014,Holland Rd
363,11219,Great Eastern Mansions,1.30988506093033,103.80716407830104,Holland Rd
364,11221,Lien Twrs,1.31002225322358,103.80544413357042,Holland Rd
365,11229,Les Jardins De Holland,1.31060065879064,103.80522542227166,Holland Rd
366,11231,Aft Estoril Mansions,1.31115316310297,103.80119919777994,Holland Rd
367,11239,Fairlodge,1.31152857401616,103.80165517330278,Holland Rd
368,11259,Opp Blk 21,1.31119887945564,103.79274002213417,Holland Dr
369,11261,Holland Village,1.31223168432152,103.79444621838488,Holland Rd
370,11269,Opp Holland Village,1.31256112590195,103.79453796697418,Holland Rd
371,11271,Aft East Sussex Lane,1.31473444398294,103.79008416699845,Holland Rd
372,11279,Aft Coronation Rd West,1.31466878886978,103.79069259768109,Holland Rd
373,11281,Aft Tan Boon Chong Ave,1.31622694399746,103.78852194399074,Holland Rd
374,11289,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946,Holland Rd
375,11291,Cold Storage Jelita,1.31792777802094,103.78592333300938,Holland Rd
376,11299,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226,Holland Rd
377,11301,Hse No. 578,1.31803972093441,103.78790067716272,Sixth Ave
378,11309,Hse No. 589,1.31862443850443,103.78842993526158,Sixth Ave
379,11311,Hse No. 532,1.31989638898836,103.78918694402276,Sixth Ave
380,11319,Opp Hse No. 516,1.3203063798654,103.78959970624805,Sixth Ave
381,11321,Opp Regent Villa,1.32123138902898,103.79010361098513,Sixth Ave
382,11329,Regent Villa,1.32236139685053,103.7909809400838,Sixth Ave
383,11331,Opp Dynasty Gdn II,1.32320918827361,103.79144668575621,Sixth Ave
384,11339,Dynasty Lodge,1.32398638897489,103.79204722198944,Sixth Ave
385,11341,Garlick Ville,1.32551506183496,103.79282790894261,Sixth Ave
386,11349,Opp Garlick Ville,1.32566611098306,103.79307388903305,Sixth Ave
387,11351,Blk 13,1.30934571218561,103.78945112775229,Ghim Moh Rd
388,11359,Opp Blk 13,1.30931022636473,103.78968608347117,Ghim Moh Rd
389,11361,Buona Vista Stn Exit C,1.30649698638726,103.79058123542397,Nth Buona Vista Rd
390,11369,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467,Nth Buona Vista Rd
391,11379,Buona Vista Ter,1.30917002463976,103.79236323128613,Nth Buona Vista Rd
392,11381,Blk 10A,1.30841137865065,103.79328294102335,Holland Dr
393,11389,Blk 46,1.30906501014268,103.7929321687807,Holland Dr
394,11401,Holland V Stn/Blk12,1.30906722197973,103.79507444402137,Holland Ave
395,11409,Blk 9,1.3076441670056,103.79432583301961,Holland Ave
396,11419,Holland V Stn Exit A,1.31102981378085,103.79604399202725,Holland Ave
397,11429,Opp Blk 115B,1.30454000002017,103.7983633329984,C'wealth Dr
398,11439,Blk 92,1.30606472198412,103.80029777801455,C'wealth Dr
399,11441,Blk 58,1.29780416697573,103.79754055603178,C'wealth Dr
400,11449,Blk 37B,1.29840527801842,103.79760333302292,C'wealth Dr
401,11451,Blk 72,1.30034972200468,103.79707277801477,C'wealth Dr
402,11459,Blk 50,1.30097055597804,103.7968519439962,C'wealth Dr
403,11469,Queensway Sec Sch,1.30113503392421,103.80188584326886,Margaret Dr
404,11471,Opp The Fisherman Ch,1.29951892595663,103.80315156606572,Margaret Dr
405,11479,The Fisherman Ch,1.29938075130292,103.80371985837914,Margaret Dr
406,11481,Queenstown Lib,1.29811518922625,103.8060054035445,Margaret Dr
407,11489,Opp Queenstown Lib,1.29845351507922,103.80499720571189,Margaret Dr
408,11491,Opp Queenstown Pr Sch,1.29710202847016,103.8076364994003,Margaret Dr
409,11499,Queenstown Pr Sch,1.29685053610951,103.80788663334461,Margaret Dr
410,11511,Alexandra Hosp,1.2859468736223,103.80251884462385,Alexandra Rd
411,11519,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303,Alexandra Rd
412,11521,Anchorpoint,1.2885710102662,103.80543003047167,Alexandra Rd
413,11529,Bef IKEA Ind Bldg,1.28903120647732,103.8060909305284,Alexandra Rd
414,11531,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794,Alexandra Rd
415,11539,Lea Hin Hardware Fty,1.29117049549107,103.80786180498694,Alexandra Rd
416,11541,Opp Queens,1.29235984013148,103.80578500139798,Stirling Rd
417,11551,Tiong Ghee Tp,1.29126703051517,103.8040959835246,Stirling Rd
418,11561,Blk 166,1.29107396045212,103.80247592924283,Stirling Rd
419,11579,Blk 158,1.29256489056942,103.80303321252237,Mei Ling St
420,11589,Blk 157,1.292991881006,103.80400524995773,Mei Ling St
421,11599,Blk 153,1.29420805600708,103.80314888900556,Mei Ling St
422,11609,Blk 163,1.29188972202709,103.80212194401808,Mei Chin Rd
423,12021,Bef Moonbeam Wk,1.31907638897016,103.78243055601493,Holland Rd
424,12029,Opp Moonbeam Wk,1.31958369390988,103.7824392109149,Holland Rd
425,12031,Pandan Valley Condo,1.3208008510991,103.7796285552172,Ulu Pandan Rd
426,12039,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835,Ulu Pandan Rd
427,12041,Aft Pandan Valley,1.32049172685895,103.77653442120544,Ulu Pandan Rd
428,12049,Opp Pandan Valley,1.32091131971837,103.77655888991401,Ulu Pandan Rd
429,12051,Pine Gr Condo,1.3204289505949,103.7750613105408,Ulu Pandan Rd
430,12059,Opp Pine Gr Condo,1.32072731097778,103.77515897833835,Ulu Pandan Rd
431,12061,Blk 109,1.32178500189496,103.77087339859139,Clementi Rd
432,12069,Opp Blk 109A,1.321433056,103.7710419,Clementi Rd
433,12071,Blk 116,1.32402249998323,103.77219388896603,Clementi Rd
434,12079,Opp Blk 116,1.32383187575187,103.77263094375739,Clementi Rd
435,12081,Maju Camp,1.326468056,103.77543,Clementi Rd
436,12089,Opp Maju Camp,1.326261111,103.7757089,Clementi Rd
437,12091,SIM HQ,1.32918315486756,103.7771471166854,Clementi Rd
438,12099,Opp SIM HQ,1.327838056,103.7767036,Clementi Rd
439,12101,Ngee Ann Poly,1.33243896358504,103.77768506316727,Clementi Rd
440,12109,Opp Ngee Ann Poly,1.330819444,103.7780086,Clementi Rd
441,12111,Bef Clementi Rd,1.3191179107649,103.77222980786665,Ulu Pandan Rd
442,12119,Police KINS Trg Camp,1.31964598192789,103.77279266281438,Ulu Pandan Rd
443,12121,Blk 7,1.31164833301814,103.7871516670319,Ghim Moh Rd
444,12129,Blk 3,1.31182111096862,103.78732611099163,Ghim Moh Rd
445,12131,Aft Grove Ave,1.3141594439742,103.785061666981,Mt Sinai Rd
446,12139,Aft Mt Sinai Lane,1.31453185933289,103.78504157068625,Mt Sinai Rd
447,12141,Opp Henry Pk,1.31574389841394,103.78239154819083,Mt Sinai Rd
448,12149,Henry Pk,1.31576900455367,103.78266099158458,Mt Sinai Rd
449,12151,Bef Moonbeam Terr,1.31865064467378,103.78127574919664,Moonbeam Walk
450,12169,Pandan Valley,1.31916549240365,103.77724170687915,Pandan Valley
451,12179,Montview,1.31679504687757,103.7769949436126,Mt Sinai Rise
452,12189,Bef Mt Sinai Dr,1.31642693680141,103.78022402243116,Mt Sinai Rise
453,12199,Opp Village Twr,1.31547998901343,103.77820622498255,Mt Sinai Rise
454,12201,Logishub @ Clementi,1.32670826856501,103.76399509585458,Clementi Ave 6
455,12209,Opp Logishub @ Clementi,1.32653202760922,103.76429968220569,Clementi Ave 6
456,12211,Bef Mt Sinai Wk,1.31721336095462,103.78070712088581,Mt Sinai Dr
457,13011,Opp S'pore Botanic Gdns,1.30634849184404,103.81983822614549,Napier Rd
458,13019,S'pore Botanic Gdns,1.3067380217198,103.82013079894885,Napier Rd
459,13021,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292,Holland Rd
460,13029,Bef Tyersall Ave,1.30671783282361,103.8145185880206,Holland Rd
461,13031,Opp Chatsworth Rd,1.29912972200223,103.81707388901162,Tanglin Rd
462,13039,Bef Chatsworth Rd,1.29981572699945,103.81744265557978,Tanglin Rd
463,13041,Aft Rochalie Dr,1.30242834318416,103.81967634723284,Tanglin Rd
464,13049,Bef Rochalie Dr,1.30261671321463,103.82045069624506,Tanglin Rd
465,13051,Opp Valley Pt,1.29334305906356,103.8263656209055,River Valley Rd
466,13059,Valley Pt,1.29328273601932,103.82663492676832,River Valley Rd
467,13062,STELLAR RV,1.29476674399435,103.82853268161283,River Valley Rd
468,13063,RV SUITES,1.29534692836828,103.82964309110659,River Valley Rd
469,13069,RV RESIDENCES,1.29488000002792,103.82880805602646,River Valley Rd
470,13071,Riva Lodge,1.29636199316259,103.8322512944371,River Valley Rd
471,13079,The Cosmopolitan,1.29612213279141,103.83229211134126,River Valley Rd
472,13081,St. Thomas Wk,1.2959113890106,103.83624277798825,River Valley Rd
473,13089,Opp St. Thomas Wk,1.29575111096804,103.83604111103381,River Valley Rd
474,13091,AFT KIM YAM RD,1.29593138900491,103.83937805601917,River Valley Rd
475,13099,BEF KIM YAM RD,1.29578024244395,103.83961272081199,River Valley Rd
476,13101,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696,River Valley Rd
477,13109,UE Sq/Bef Mohd Sultan Rd,1.29350944398488,103.84272416702719,River Valley Rd
478,13119,Opp Great World City,1.29362677394379,103.83283853530904,Kim Seng Rd
479,13121,Opp Great World City,1.29409221679274,103.8308377640795,Zion Rd
480,13139,The Trillium,1.2950426189642,103.83205533028763,Kim Seng Rd
481,13141,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917,Hoot Kiam Rd
482,13159,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204,Irwell Bank Rd
483,13169,Grange 80 Condo,1.29910305180416,103.82839289158527,Grange Rd
484,13171,Gramercy Pk,1.29906809120339,103.82650703485064,Grange Rd
485,13179,Cliveden At Grange,1.29925749997453,103.82665250000115,Grange Rd
486,13181,Aft One Tree Hill,1.30023223661153,103.82403473005562,Grange Rd
487,13189,Bef One Tree Hill,1.30038166697497,103.82414749997376,Grange Rd
488,13191,Bef Orchard Blvd,1.302461,103.8297819,Paterson Rd
489,13199,Aft Orchard Blvd,1.302127,103.829875,Paterson Rd
490,13201,British High Comm,1.30453622259471,103.82209559895128,Tanglin Rd
491,13209,Opp British High Comm,1.3040310710651,103.82205605505206,Tanglin Rd
492,13211,Aft Unity St,1.29241699362559,103.841095990069,Mohd Sultan Rd
493,14009,HarbourFront Int,1.26703502614245,103.81901469907409,Seah Im Rd
494,14011,Bef Mt Faber Lodge,1.26795444401606,103.8255261109799,Kg Bahru Rd
495,14019,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542,Kg Bahru Rd
496,14021,The Pearl @ Mt Faber,1.27132972198996,103.82478361101728,Lower Delta Rd
497,14029,Blk 105,1.27247333301883,103.82418777803016,Lower Delta Rd
498,14031,St. Theresa's Convent,1.27624277802151,103.82306027800865,Lower Delta Rd
499,14039,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822,Lower Delta Rd
500,14041,Blk 54,1.2732727805917,103.81247079301698,Henderson Rd
501,14049,Opp Blk 55,1.27324166755337,103.81304231999674,Henderson Rd
502,14051,Aft Telok Blangah Hts,1.27581500000367,103.81507555599188,Henderson Rd
503,14059,Bef Telok Blangah Hts,1.27537485139506,103.81514365492288,Henderson Rd
504,14061,Opp Former Railway Stn,1.27231269789239,103.83862035734883,Keppel Rd
505,14069,Former Railway Stn,1.272538056,103.8364069,Keppel Rd
506,14071,Keppel Workshop,1.27220342411953,103.8339025862589,Keppel Rd
507,14081,Tg Pagar DP Blk F5,1.270896111,103.8308919,Keppel Rd
508,14089,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326,Keppel Rd
509,14101,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972,Keppel Rd
510,14109,Keppel DP Blk 517,1.26804601553507,103.82722490505579,Keppel Rd
511,14119,Opp VivoCity,1.26592360897281,103.8222827803663,Telok Blangah Rd
512,14121,Aft HarbourFront Stn,1.26591350024271,103.81925660621779,Telok Blangah Rd
513,14129,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114,Telok Blangah Rd
514,14131,Caribbean at Keppel Bay,1.26740130257465,103.81675441150337,Telok Blangah Rd
515,14139,Bef Seah Im Rd,1.2686352773503,103.81546952380809,Telok Blangah Rd
516,14141,HarbourFront Stn/Vivocity,1.26552421466644,103.82211326846237,Telok Blangah Rd
517,14151,Opp Chr Community Chapel,1.26964765905364,103.8129359412343,Telok Blangah Rd
518,14159,Bef Chr Community Chapel,1.26994046445496,103.81315419081787,Telok Blangah Rd
519,14161,Telok Blangah Stn,1.27075866533548,103.81009913005327,Telok Blangah Rd
520,14169,Opp Telok Blangah Stn,1.27118550385957,103.80941810434497,Telok Blangah Rd
521,14171,Opp Yeo's Bldg,1.27145959833005,103.80654857059398,Telok Blangah Rd
522,14179,Yeo's Bldg,1.27188454577735,103.80630000533797,Telok Blangah Rd
523,14189,Aft Alexandra Rd,1.27269303340787,103.80398363214624,Telok Blangah Rd
524,14191,Blk 105 CP,1.28121833300943,103.81211444400743,Depot Rd
525,14199,Blk 118,1.28131676735406,103.81275056370772,Depot Rd
526,14201,Blk 110,1.28167307267242,103.80914683892263,Depot Rd
527,14209,Aft Hewlett Packard,1.28176397706369,103.80958869712056,Depot Rd
528,14211,ISS Intl Sch,1.28161168409316,103.80521877469815,Depot Rd
529,14219,Opp Blk 114,1.28218647936578,103.80684961252827,Depot Rd
530,14221,Opp St. Teresa's Ch,1.27359332247784,103.82893371728431,Kg Bahru Rd
531,14229,St. Teresa's Ch,1.27370670186653,103.82857888915174,Kg Bahru Rd
532,14231,Keppel DP Blk 519,1.27100999999332,103.82667222202473,Kg Bahru Rd
533,14239,Opp Keppel DP Blk 519,1.27178138152481,103.8271423936315,Kg Bahru Rd
534,14241,Opp Blk 1,1.27914353103301,103.8168725087535,Henderson Rd
535,14249,Blk 1,1.27947405747082,103.81732991211003,Henderson Rd
536,14259,Blk 11,1.27784501068205,103.81865821941,Telok Blangah Cres
537,14269,Blk 10,1.27758480623244,103.81999451121168,Telok Blangah Cres
538,14271,Al-Amin Mque,1.27568194286532,103.81914854048932,Telok Blangah Way
539,14279,Blk 25,1.27591552267791,103.81920892602811,Telok Blangah Way
540,14281,Safra Mt Faber,1.27699671573899,103.81804377490617,Telok Blangah Way
541,14291,Blk 27,1.27468440821038,103.82132649422054,Telok Blangah Way
542,14299,Opp Blk 27,1.27488820445716,103.82127132943862,Telok Blangah Way
543,14309,Blk 41,1.27128899958763,103.82302593897191,Telok Blangah Rise
544,14319,Blk 28,1.27340685178245,103.82071832142381,Telok Blangah Rise
545,14329,Blk 67,1.27434961469084,103.8094536607413,Telok Blangah St 32
546,14331,Opp Blk 70B,1.27694611110347,103.8110680555484,Telok Blangah Hts
547,14339,Blk 70A,1.276660654539,103.81124504785828,Telok Blangah Hts
548,14341,Opp Blk 59,1.2759338888633,103.81347388887318,Telok Blangah Hts
549,14349,Blk 59,1.27579029839825,103.81339813671549,Telok Blangah Hts
550,14351,Aft Blk 48,1.27275000000424,103.81036111111034,Telok Blangah Dr
551,14359,Blk 50,1.27289055599998,103.81035027797056,Telok Blangah Dr
552,14369,The Interlace,1.28153635758335,103.80365927155157,Depot Rd
553,14379,Blk 40,1.27243833303297,103.82379361102515,Lower Delta Rd
554,14381,Blk 109,1.27413014152159,103.82554290547176,Bt Purmei Ave
555,14389,Opp Blk 109,1.27428160509375,103.82500895193466,Bt Purmei Ave
556,14391,Opp Blk 85,1.27790999999895,103.80858611110148,Telok Blangah Hts
557,14399,Blk 85,1.27763662023223,103.80858552939208,Telok Blangah Hts
558,14471,Blk 114,1.28201169102423,103.80664978771298,Depot Rd
559,14489,Blk 36 Mkt/FC,1.2721852066614,103.82170108549552,Telok Blangah Rise
560,14491,Opp Telok Blangah Mkt/FC,1.27278805556375,103.8079488888896,Telok Blangah Dr
561,14499,Telok Blangah Mkt/FC,1.27291305557456,103.8078211111249,Telok Blangah Dr
562,14501,OPP BLK 91A,1.27687216148362,103.80648081848618,Telok Blangah St 31
563,14509,BLK 92B,1.275651111,103.8068061,Telok Blangah St 31
564,14519,Resorts World Sentosa,1.25352193438281,103.82570322127442,Sentosa Gateway
565,14521,Village Hotel,1.256432,103.820911,Artillery Ave
566,14529,Opp Village Hotel,1.253226,103.821217,Artillery Ave
567,14539,Beach Station Bus Terminal,1.251427,103.818545,Beach View
568,15041,Aft PSA Bldg,1.274632,103.801892,Alexandra Rd
569,15049,Bef PSA Bldg,1.274590541032,103.80216344738955,Alexandra Rd
570,15051,Alexandra Pt,1.276978,103.8023815,Alexandra Rd
571,15059,Opp Alexandra Pt,1.27686194443878,103.80270111113056,Alexandra Rd
572,15071,Opp Lor Sarhad,1.28142472197061,103.78701416697068,Sth Buona Vista Rd
573,15079,Aft Lor Sarhad,1.28077893732919,103.78682778221345,Sth Buona Vista Rd
574,15091,Opp Natl Leadership Inst,1.28290732015735,103.78781105381566,Sth Buona Vista Rd
575,15099,Natl Leadership Inst,1.28305620100972,103.78789349372825,Sth Buona Vista Rd
576,15101,Opp LP 31,1.28617611097876,103.78562083299963,Sth Buona Vista Rd
577,15109,LP 30,1.28591970870508,103.78581066082835,Sth Buona Vista Rd
578,15111,Sci Pk 2/The Galen,1.28676277798099,103.78484166701072,Sth Buona Vista Rd
579,15119,Opp Sci Pk 2/The Galen,1.28703802671813,103.78501111787651,Sth Buona Vista Rd
580,15121,Sci Pk 2/The Gemini,1.2889414210404,103.78373044277906,Sth Buona Vista Rd
581,15129,Opp Sci Pk 2/The Gemini,1.28916467783169,103.78401870729115,Sth Buona Vista Rd
582,15131,Kent Ridge Stn,1.29254343742409,103.78448903561744,Sth Buona Vista Rd
583,15139,Kent Ridge Stn Exit B,1.29241000003008,103.7845849999835,Sth Buona Vista Rd
584,15141,Labrador Pk Stn,1.27275860463579,103.80095947823813,Pasir Panjang Rd
585,15149,Labrador Pk Stn/PSA Bldg,1.27341871854745,103.80055546758587,Pasir Panjang Rd
586,15151,Opp Mapletree Biz City,1.27389192906939,103.79822208982421,Pasir Panjang Rd
587,15159,Mapletree Business City,1.27426303773784,103.79839350407595,Pasir Panjang Rd
588,15161,Pasir Panjang Ctr,1.27443806198132,103.79666055940478,Pasir Panjang Rd
589,15169,Harbourside Ind Bldg 2,1.27481499269165,103.79673994290195,Pasir Panjang Rd
590,15181,Opp Ascent,1.29108496444522,103.78541356072027,Science Pk Dr
591,15189,Ascent,1.29079779477822,103.78550255759306,Science Pk Dr
592,15191,Pasir Panjang Stn/Fc,1.27581227029734,103.79263571257981,Pasir Panjang Rd
593,15199,Opp Currency Hse,1.27604240853686,103.79318399639808,Pasir Panjang Rd
594,15201,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152,Pasir Panjang Rd
595,15209,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729963,Pasir Panjang Rd
596,15211,Opp Pasir View Pk,1.27792442096507,103.78642808592167,Pasir Panjang Rd
597,15219,Pasir View Pk,1.27818114088895,103.78701031206879,Pasir Panjang Rd
598,15221,Aft Sth Buona Vista Rd,1.27949923466491,103.78548955401584,Pasir Panjang Rd
599,15229,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156029,Pasir Panjang Rd
600,16009,Kent Ridge Ter,1.29425341056334,103.76988323197696,Clementi Rd
601,16011,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413443,Pasir Panjang Rd
602,16019,Haw Par Villa Stn,1.28278078585184,103.78217614858187,Pasir Panjang Rd
